property_id,location_id,page_url,property_type,price,price_bin,location,city,province_name,locality,latitude,longitude,baths,area,area_marla,area_sqft,purpose,bedrooms,date_added,year,month,day,agency,agent,image
6365357,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_corner_1_kanal_awesome_bungalow_near_to_park_mazher_munir_design-6365357-4190-1.html,House,32500000,High,State Life Housing Society,Lahore,Punjab,"State Life Housing Society, Lahore, Punjab",31.446824,74.404736,6,1 Kanal,20,5445.02,For Sale,5,6/30/2019,2019,6,30,Harum Real Estate & Builders,Sharafat Ali
6365556,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_20_marla_brand_new_glorious_bungalow_for_sale-6365556-4190-1.html,House,34000000,Very High,State Life Housing Society,Lahore,Punjab,"State Life Housing Society, Lahore, Punjab",31.446824,74.404736,6,1 Kanal,20,5445.02,For Sale,5,6/28/2019,2019,6,28,Harum Real Estate & Builders,Sharafat Ali
6373398,496,https://www.zameen.com/Property/mozang_mozang_chungi_1_kanal_plus_house_for_sale-6373398-496-1.html,House,52500000,Very High,Mozang,Lahore,Punjab,"Mozang, Lahore, Punjab",31.54916695,74.31801036,5,1 Kanal,20,5445.02,For Sale,5,7/3/2019,2019,7,3,,
6416013,3824,https://www.zameen.com/Property/gulberg_gulberg_3_commercial_corner_urgent_house_for_sale-6416013-3824-1.html,House,160000000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.505678,74.348202,5,2 Kanal,40,10890.04,For Sale,3,6/11/2019,2019,6,11,Lodhi Estate,Sidra Tul Muntaha
6429106,3102,https://www.zameen.com/Property/gulberg_paf_falcon_complex_14_marla_4_beds_house_is_available_for_sale_in_paf_falcon_complex_gulberg_lahore-6429106-3102-1.html,House,40000000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.495909,74.350569,4,14 Marla,14,3811.51,For Sale,4,6/4/2019,2019,6,4,MATZ Services,Group Captain (R) Tajammul Baig
6429177,3102,https://www.zameen.com/Property/gulberg_paf_falcon_complex_one_kanal_5_beds_house_on_double_main_road-6429177-3102-1.html,House,54500000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.495909,74.350569,0,1 Kanal,20,5445.02,For Sale,0,6/4/2019,2019,6,4,MATZ Services,Group Captain (R) Tajammul Baig
6432127,3102,https://www.zameen.com/Property/gulberg_paf_falcon_complex_one_kanal_house_on_best_location_of_falcon_complex_near_kalma_chowk-6432127-3102-1.html,House,52500000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.495909,74.350569,6,1 Kanal,20,5445.02,For Sale,5,6/4/2019,2019,6,4,MATZ Services,Group Captain (R) Tajammul Baig
6433945,7,https://www.zameen.com/Property/lahore_gulberg_house_is_for_sale_in_gulberg-6433945-7-1.html,House,140000000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.522361,74.347172,0,2 Kanal,40,10890.04,For Sale,0,6/4/2019,2019,6,4,Punjaab Estates,Irfan Rehman Khan
6440470,3559,https://www.zameen.com/Property/askari_askari_5_ground_floor_apartment_for_sale-6440470-3559-1.html,Flat,19000000,Very High,Askari,Lahore,Punjab,"Askari, Lahore, Punjab",31.498507,74.339025,4,10 Marla,10,2722.51,For Sale,3,7/10/2019,2019,7,10,,
6440505,3102,https://www.zameen.com/Property/gulberg_paf_falcon_complex_house_is_available_for_sale-6440505-3102-1.html,House,55000000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.495909,74.350569,5,1 Kanal,20,5445.02,For Sale,5,6/4/2019,2019,6,4,MATZ Services,Group Captain (R) Tajammul Baig
6440506,3102,https://www.zameen.com/Property/gulberg_paf_falcon_complex_paf_falcon_complex_gulber_3_lahore_house_for_sale-6440506-3102-1.html,House,37500000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.495909,74.350569,4,14 Marla,14,3811.51,For Sale,4,6/4/2019,2019,6,4,MATZ Services,Group Captain (R) Tajammul Baig
6469635,9064,https://www.zameen.com/Property/lahore_cricketer_villas_cricketer_villas_27_marla_brand_new_bungalow-6469635-9064-1.html,House,32000000,High,Cricketer Villas,Lahore,Punjab,"Cricketer Villas, Lahore, Punjab",31.495427,74.423858,7,1.3 Kanal,26,7078.53,For Sale,5,5/3/2019,2019,5,3,Personal Realtors Estate & Builders,Muhammad Asif
6475811,4375,https://www.zameen.com/Property/lahore_rehman_villas_3_bed_house_for_sale-6475811-4375-1.html,House,10000000,Medium,Rehman Villas,Lahore,Punjab,"Rehman Villas, Lahore, Punjab",31.484967,74.4104,3,4 Marla,4,1089,For Sale,3,5/3/2019,2019,5,3,Personal Realtors Estate & Builders,Muhammad Asif
6498209,1447,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_designer_house_near_wateen_chock_in_dha_phase_5-6498209-1447-1.html,House,44500000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.462493,74.409342,6,1 Kanal,20,5445.02,For Sale,5,6/26/2019,2019,6,26,Zameen Estate (R),Muzamil Ramzan
6514524,3672,https://www.zameen.com/Property/cantt_khuda_bux_colony_brand_new_house_is_available_for_sale-6514524-3672-1.html,House,9000000,Low,Cantt,Lahore,Punjab,"Cantt, Lahore, Punjab",31.490127,74.418805,0,5 Marla,5,1361.25,For Sale,3,5/3/2019,2019,5,3,Matchless Estate & Builders,M. Imtiaz Khan
6514525,3672,https://www.zameen.com/Property/cantt_khuda_bux_colony_brand_new_house_is_available_for_sale-6514525-3672-1.html,House,7800000,Low,Cantt,Lahore,Punjab,"Cantt, Lahore, Punjab",31.490127,74.418805,0,4.3 Marla,4.3,1170.68,For Sale,3,5/3/2019,2019,5,3,Matchless Estate & Builders,M. Imtiaz Khan
6567258,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_prime_location_1_kanal_brand_new_royal_palace_for_sale-6567258-4190-1.html,House,33000000,Very High,State Life Housing Society,Lahore,Punjab,"State Life Housing Society, Lahore, Punjab",31.446824,74.404736,6,1 Kanal,20,5445.02,For Sale,5,6/30/2019,2019,6,30,Harum Real Estate & Builders,Sharafat Ali
6570671,1534,https://www.zameen.com/Property/garden_town_garden_town_ahmed_block_huge_front_of_house_is_available_for_sale-6570671-1534-1.html,House,75000000,Very High,Garden Town,Lahore,Punjab,"Garden Town, Lahore, Punjab",31.5078,74.318733,0,2 Kanal,40,10890.04,For Sale,0,4/3/2019,2019,4,3,Punjaab Estates,Irfan Rehman Khan
6575291,1612,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_c_1_kanal_brand_new_bungalow_is_available_for_sale_in_dha_phase_6-6575291-1612-1.html,House,55000000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.466007,74.448338,0,1 Kanal,20,5445.02,For Sale,5,6/18/2019,2019,6,18,Vital Estate,Shahbaz Mughal
6594256,3102,https://www.zameen.com/Property/gulberg_paf_falcon_complex_14_marla_tile_flooring_4_beds_house_for_sale_near_kalma_chowk_lahore__in_paf_falcon_complex-6594256-3102-1.html,House,33500000,Very High,Gulberg,Lahore,Punjab,"Gulberg, Lahore, Punjab",31.495909,74.350569,4,14 Marla,14,3811.51,For Sale,4,6/2/2019,2019,6,2,MATZ Services,Group Captain (R) Tajammul Baig
6635383,427,https://www.zameen.com/Property/lahore_cantt_32_marla_house_for_sale_in_main_cant_lahore_sarwar_colony-6635383-427-1.html,House,200000000,Very High,Cantt,Lahore,Punjab,"Cantt, Lahore, Punjab",31.5288,74.39312,6,1.6 Kanal,32,8712.03,For Sale,5,6/18/2019,2019,6,18,Corporate Realtors,Safdar Gondal
6635443,427,https://www.zameen.com/Property/lahore_cantt_1_kanal_house_for_sale_in_main_cantt-6635443-427-1.html,House,65000000,Very High,Cantt,Lahore,Punjab,"Cantt, Lahore, Punjab",31.5288,74.39312,6,1 Kanal,20,5445.02,For Sale,5,6/18/2019,2019,6,18,Corporate Realtors,Safdar Gondal
6652396,1694,https://www.zameen.com/Property/eden_eden_value_homes_3_5_marla_house_for_sale-6652396-1694-1.html,House,6550000,Low,Eden,Lahore,Punjab,"Eden, Lahore, Punjab",31.470253,74.214306,2,4 Marla,4,1089,For Sale,3,6/18/2019,2019,6,18,Apna Estate & Builders,Aqeel Ahmad
6659331,3678,https://www.zameen.com/Property/cantt_sarfaraz_rafiqui_road_25_marla_house_is_available_for_sale-6659331-3678-1.html,House,51500000,Very High,Cantt,Lahore,Punjab,"Cantt, Lahore, Punjab",31.529092,74.382048,0,1.2 Kanal,24,6534.02,For Sale,0,5/3/2019,2019,5,3,Matchless Estate & Builders,M. Imtiaz Khan
6664577,1447,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_low_price_new_luxury_bungalow_for_sale-6664577-1447-1.html,House,42500000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.462493,74.409342,6,1 Kanal,20,5445.02,For Sale,5,2/3/2019,2019,2,3,Harum Real Estate & Builders,Rashid Ali
6667833,1447,https://www.zameen.com/Property/dha_defence_dha_phase_5_10_marla_brand_new_spanish_bungalow-6667833-1447-1.html,House,39900000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.462493,74.409342,6,10 Marla,10,2722.51,For Sale,5,7/2/2019,2019,7,2,Harum Real Estate & Builders,Ali Sheikh
6670283,1772,https://www.zameen.com/Property/bahria_town_bahria_town_sector_b_classic_8_marla_brand_new_house_for_sale_in_bahria_town_sector_b-6670283-1772-1.html,House,16900000,High,Bahria Town,Lahore,Punjab,"Bahria Town, Lahore, Punjab",31.385627,74.196817,6,8 Marla,8,2178.01,For Sale,5,6/19/2019,2019,6,19,,
6697542,79,https://www.zameen.com/Property/lahore_faisal_town_1st_floor_moon_apartment_for_sale__market_semi_commercial-6697542-79-1.html,Flat,6000000,Medium,Faisal Town,Lahore,Punjab,"Faisal Town, Lahore, Punjab",31.478013,74.304285,3,5 Marla,5,1361.25,For Sale,3,3/5/2019,2019,3,5,,
6697817,3732,https://www.zameen.com/Property/eden_eden_lane_villas_2_5_marla_house_with_sui_gas_wapda_ptcl_in_excellent_condition-6697817-3732-1.html,House,7200000,Low,Eden,Lahore,Punjab,"Eden, Lahore, Punjab",31.381284,74.251868,2,5 Marla,5,1361.25,For Sale,3,4/3/2019,2019,4,3,,
6723402,3559,https://www.zameen.com/Property/askari_askari_5_flat_is_available_for_sale-6723402-3559-1.html,Flat,14500000,Very High,Askari,Lahore,Punjab,"Askari, Lahore, Punjab",31.498507,74.33903,3,10 Marla,10,2722.51,For Sale,3,6/2/2019,2019,6,2,Mubeen Estate,Adeel Malik
6746418,1798,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_bb_fantastic_location_5_marla_brand_new_house_for_sale_in_bahria_town_lahore_in_sector_d-6746418-1798-1.html,House,11500000,Medium,Bahria Town,Lahore,Punjab,"Bahria Town, Lahore, Punjab",31.374249,74.176404,4,5 Marla,5,1361.25,For Sale,3,6/18/2019,2019,6,18,,
6793489,1802,https://www.zameen.com/Property/bahria_town_bahria_town_sector_e_super_classic_luxury_10_marla_brand_new_house_for_sale_in_bahria_town_sector_e-6793489-1802-1.html,House,17600000,High,Bahria Town,Lahore,Punjab,"Bahria Town, Lahore, Punjab",31.364887,74.186554,6,10 Marla,10,2722.51,For Sale,5,6/18/2019,2019,6,18,,
6805431,10375,https://www.zameen.com/Property/lahore_harbanspura_road_6_marla_house_for_sale_on_harbunspura_road_gul_kali_new_colony-6805431-10375-1.html,House,11000000,Medium,Harbanspura Road,Lahore,Punjab,"Harbanspura Road, Lahore, Punjab",31.56069756,74.42132568,4,6 Marla,6,1633.51,For Sale,3,7/3/2019,2019,7,3,,
6817115,738,https://www.zameen.com/Property/lahore_alfalah_town_eid_gift_2_5_marla_brand_new_double_storey_with_separate_entry-6817115-738-1.html,House,5000000,Low,Alfalah Town,Lahore,Punjab,"Alfalah Town, Lahore, Punjab",31.482881,74.418933,4,2.5 Marla,2.5,680.63,For Sale,3,5/3/2019,2019,5,3,Personal Realtors Estate & Builders,Muhammad Asif
6862820,4432,https://www.zameen.com/Property/punjab_govt_employees_society_pgechs_phase_2_1_kanal_house_is_available_for_sale_near_wapda_town_society_lahore-6862820-4432-1.html,House,26800000,High,Punjab Govt Employees Society,Lahore,Punjab,"Punjab Govt Employees Society, Lahore, Punjab",31.420167,74.285746,6,1 Kanal,20,5445.02,For Sale,5,6/4/2019,2019,6,4,M A Associates,Muhammad Aqil
6865160,410,https://www.zameen.com/Property/lahore_eme_society_owner_build_32_marla_house_for_sale_on_urgent_basis-6865160-410-1.html,House,40000000,Very High,EME Society,Lahore,Punjab,"EME Society, Lahore, Punjab",31.438916,74.211559,6,1.6 Kanal,32,8712.03,For Sale,5,5/4/2019,2019,5,4,Gwadar Real,Zaheer Sajjad
6865194,4274,https://www.zameen.com/Property/valencia_housing_society_valencia_block_d_solid_bungalow_is_available_for_sale-6865194-4274-1.html,House,47000000,Very High,Valencia Housing Society,Lahore,Punjab,"Valencia Housing Society, Lahore, Punjab",31.409546,74.258466,0,2 Kanal,40,10890.04,For Sale,0,1/4/2019,2019,1,4,Punjaab Estates,Irfan Rehman Khan
6893422,4561,https://www.zameen.com/Property/lahore_ashiana_e_quaid_housing_scheme_3_marla_brand_new_house-6893422-4561-1.html,House,4000000,Low,Ashiana-e-Quaid Housing Scheme,Lahore,Punjab,"Ashiana-e-Quaid Housing Scheme, Lahore, Punjab",31.425257,74.383922,2,3 Marla,3,816.75,For Sale,2,4/3/2019,2019,4,3,,
6903186,1694,https://www.zameen.com/Property/eden_eden_value_homes_3_marla_lower_portion_for_sale-6903186-1694-1.html,Lower Portion,3200000,Low,Eden,Lahore,Punjab,"Eden, Lahore, Punjab",31.470253,74.214306,1,3 Marla,3,816.75,For Sale,2,6/19/2019,2019,6,19,Apna Estate & Builders,Aqeel Ahmad
6906484,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_full_basement_10_marla_brand_new_house_in_dha_phase_5-6906484-1448-1.html,House,32900000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.471571,74.445906,5,10 Marla,10,2722.51,For Sale,4,7/2/2019,2019,7,2,Harum Real Estate & Builders,Nouman Riaz
6907857,1454,https://www.zameen.com/Property/dha_defence_dha_phase_3_z_block_corner_1_kanal_elegant_palace_near_deffence_libarary-6907857-1454-1.html,House,47000000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.475378,74.373808,6,1 Kanal,20,5445.02,For Sale,5,2/3/2019,2019,2,3,Harum Real Estate & Builders,Gohar Ali
6918843,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_glorious_1_kanal_vip_designer_design_luxurious_house_for_sale-6918843-1448-1.html,House,37000000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.471571,74.445906,6,1 Kanal,20,5445.02,For Sale,5,5/3/2019,2019,5,3,Harum Real Estate & Builders,Mohsin Ali
6924089,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_basement_1_kanal_desiger_beautiful_mazhar_elevation_house-6924089-4190-1.html,House,32500000,High,State Life Housing Society,Lahore,Punjab,"State Life Housing Society, Lahore, Punjab",31.446824,74.404736,6,1 Kanal,20,5445.02,For Sale,5,6/30/2019,2019,6,30,Harum Real Estate & Builders,Sharafat Ali
6938739,1444,https://www.zameen.com/Property/dha_defence_dha_phase_2_furnished_beautiful_one_kanal_outstanding_bungalow_for_sale-6938739-1444-1.html,House,37500000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.478745,74.407969,6,1 Kanal,20,5445.02,For Sale,5,2/3/2019,2019,2,3,Harum Real Estate & Builders,Ch Rashid
6946550,781,https://www.zameen.com/Property/lahore_military_accounts_housing_society_furnished_house_for_sale-6946550-781-1.html,House,8200000,Low,Military Accounts Housing Society,Lahore,Punjab,"Military Accounts Housing Society, Lahore, Punjab",31.421266,74.283972,4,4 Marla,4,1089,For Sale,4,7/3/2019,2019,7,3,,
6964889,1563,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_block_a_large_house_for_sale_8_bed_plus_two_basements_2_kanal_and_4_marla_corner-6964889-1563-1.html,House,70000000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.486906,74.385896,8,2.2 Kanal,44,11979.04,For Sale,8,6/11/2019,2019,6,11,Dawn Associates,Wasim
6979267,1784,https://www.zameen.com/Property/bahria_town_bahria_town_sector_c_outclass_luxury_10_marla_brand_new_house_for_sale_in_bahria_town_sector_c-6979267-1784-1.html,House,17500000,High,Bahria Town,Lahore,Punjab,"Bahria Town, Lahore, Punjab",31.374195,74.191482,6,10 Marla,10,2722.51,For Sale,5,6/18/2019,2019,6,18,,
6982618,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_ultra_modern_vip_1_kanal_brand_new_luxury_house_for_sale-6982618-1448-1.html,House,62500000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.471571,74.445906,6,1 Kanal,20,5445.02,For Sale,5,1/4/2019,2019,1,4,Harum Real Estate & Builders,Tayyab Khurshid
6988422,1413,https://www.zameen.com/Property/lahore_shalimar_housing_scheme_corner_double_storey_7_marla_house_for_sale_at_shalimar_housing_society-6988422-1413-1.html,House,16000000,Medium,Shalimar Housing Scheme,Lahore,Punjab,"Shalimar Housing Scheme, Lahore, Punjab",31.582612,74.416838,5,7 Marla,7,1905.76,For Sale,5,12/3/2018,2018,12,3,,
6991508,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_designer_design_beautiful_house_is_available_for_sale_in_dha_phase_6-6991508-1448-1.html,House,44000000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.471571,74.445906,6,1 Kanal,20,5445.02,For Sale,5,2/3/2019,2019,2,3,Harum Real Estate & Builders,Tayyab Khurshid
6991779,1446,https://www.zameen.com/Property/dha_defence_dha_phase_4_spectacular_location_1_kanal_mazhars_design_house_for_sale-6991779-1446-1.html,House,45000000,Very High,DHA Defence,Lahore,Punjab,"DHA Defence, Lahore, Punjab",31.465422,74.385309,6,1 Kanal,20,5445.02,For Sale,5,2/3/2019,2019,2,3,Harum Real Estate & Builders,Tayyab Khurshid
86575,6649,https://www.zameen.com/Property/faisal_cantonment_karsaz_kda_scheme_no_1_2000_yards_bungalow__for_sale-86575-6649-1.html,House,450000000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.889395,67.098627,7,4 Kanal,80,21780.08,For Sale,6,6/20/2019,2019,6,20,Premier Properties,Aamir Motiwala
342005,232,https://www.zameen.com/Property/karachi_gulistan_e_jauhar_6_bedrooms_house_for_sale-342005-232-1.html,House,35000000,Very High,Gulistan-e-Jauhar,Karachi,Sindh,"Gulistan-e-Jauhar, Karachi, Sindh",24.91498756,67.13870239,8,16 Marla,16,4356.02,For Sale,6,7/18/2019,2019,7,18,,
466607,1484,https://www.zameen.com/Property/d_h_a_dha_phase_7_200_sq_yard_full_floor_proper_west_open_flat_is_available_for_sale-466607-1484-1.html,Flat,21000000,Very High,DHA Defence,Karachi,Sindh,"DHA Defence, Karachi, Sindh",24.81436729,67.07208252,3,8.9 Marla,8.9,2423.03,For Sale,3,10/20/2018,2018,10,20,,
678919,9594,https://www.zameen.com/Property/malir_malir_kalaboard_house_for_sale_in_malir_kalaboard-678919-9594-1.html,House,6500000,Low,Malir,Karachi,Sindh,"Malir, Karachi, Sindh",24.882302,67.184677,1,3.2 Marla,3.2,871.2,For Sale,2,3/10/2019,2019,3,10,,
813506,6732,https://www.zameen.com/Property/surjani_town_surjani_town_sector_4b_new_sweet_home_for_sale_in_surjani_town-813506-6732-1.html,House,13000000,Medium,Gadap Town,Karachi,Sindh,"Gadap Town, Karachi, Sindh",25.018156,67.066864,4,9.6 Marla,9.6,2613.61,For Sale,4,7/18/2019,2019,7,18,,
1010365,1674,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_out_class_brand_new_bungalow_for_sale-1010365-1674-1.html,House,32000000,High,DHA Defence,Karachi,Sindh,"DHA Defence, Karachi, Sindh",24.81830902,67.08087802,4,4 Marla,4,1089,For Sale,4,6/20/2019,2019,6,20,Well Known Properties,Zeeshan Ahmed
1097917,7132,https://www.zameen.com/Property/malir_saudabad_house_is_available_for_sale_old_constructed_-1097917-7132-1.html,House,4000000,Low,Malir,Karachi,Sindh,"Malir, Karachi, Sindh",24.90008813,67.20579822,3,3.2 Marla,3.2,871.2,For Sale,7,10/20/2018,2018,10,20,,
1260475,6861,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_1_flat_for_sale__harmain_royal_residency-1260475-6861-1.html,Flat,16500000,Very High,Gulshan-e-Iqbal Town,Karachi,Sindh,"Gulshan-e-Iqbal Town, Karachi, Sindh",24.92349243,67.0817337,4,9.8 Marla,9.8,2668.06,For Sale,4,6/5/2019,2019,6,5,Karachi Real Estate Investment Trust,Feroz
1631292,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_defence_phase_vi_500_sq_yards_owner_built_slightly_used_bungalow-1631292-1483-1.html,House,110000000,Very High,DHA Defence,Karachi,Sindh,"DHA Defence, Karachi, Sindh",24.805045,67.064323,6,1 Kanal,20,5445.02,For Sale,6,5/6/2019,2019,5,6,Universal Estate & Builders,Syed Zakir Ali
1902788,6853,https://www.zameen.com/Property/scheme_33_saadi_town_120_square_yard_house_is_available_for_sale-1902788-6853-1.html,House,12800000,Medium,Scheme 33,Karachi,Sindh,"Scheme 33, Karachi, Sindh",24.964623,67.168558,6,9.6 Marla,9.6,2613.61,For Sale,5,6/14/2019,2019,6,14,Property Master,M. Tahir
2290028,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_3_bedrrom_flat_ground_floor_available_for_sale-2290028-6655-1.html,Flat,30000000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,3,10.2 Marla,10.2,2776.96,For Sale,3,6/14/2019,2019,6,14,United Real Estate,G Sarwar Gondal
2290030,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_flat_is_available_for_sale-2290030-6655-1.html,Flat,34000000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,4,11.4 Marla,11.4,3103.66,For Sale,3,6/14/2019,2019,6,14,United Real Estate,G Sarwar Gondal
2290031,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_flat_is_available_for_sale-2290031-6655-1.html,Flat,29500000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,0,11.4 Marla,11.4,3103.66,For Sale,3,6/14/2019,2019,6,14,United Real Estate,Ghulam Sarwar Gondal
2290032,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_luxury_flat_for_sale-2290032-6655-1.html,Flat,30000000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,0,11.4 Marla,11.4,3103.66,For Sale,3,6/14/2019,2019,6,14,United Real Estate,G Sarwar Gondal
2290033,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_flat_is_available_for_sale-2290033-6655-1.html,Flat,37500000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,0,13.1 Marla,13.1,3566.49,For Sale,4,6/14/2019,2019,6,14,United Real Estate,G Sarwar Gondal
2478189,198,https://www.zameen.com/Property/karachi_bath_island_brand_new_flat_is_available_for_sale-2478189-198-1.html,Flat,45000000,Very High,Bath Island,Karachi,Sindh,"Bath Island, Karachi, Sindh",24.83566,67.0286,0,8.9 Marla,8.9,2423.03,For Sale,3,2/16/2019,2019,2,16,Memon Real Estate,Muhammad Aqdas Kamdar
2727355,6865,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_4a_house_for_sale_in_gulshan_e_iqbal_block_4a-2727355-6865-1.html,House,17000000,High,Gulshan-e-Iqbal Town,Karachi,Sindh,"Gulshan-e-Iqbal Town, Karachi, Sindh",24.939604,67.095909,5,4.8 Marla,4.8,1306.8,For Sale,4,3/19/2019,2019,3,19,,
2733346,6861,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_1_flat_for_sale_in_gulshan_e_iqbal_block_1-2733346-6861-1.html,Flat,12500000,High,Gulshan-e-Iqbal Town,Karachi,Sindh,"Gulshan-e-Iqbal Town, Karachi, Sindh",24.920535,67.08312,3,7.6 Marla,7.6,2069.11,For Sale,3,6/5/2019,2019,6,5,Karachi Real Estate Investment Trust,Feroz
2755668,235,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulzar_e_hijri_luxury_flat_for_sale-2755668-235-1.html,Flat,5000000,Medium,Gulshan-e-Iqbal Town,Karachi,Sindh,"Gulshan-e-Iqbal Town, Karachi, Sindh",24.95618,67.115135,0,5.4 Marla,5.4,1470.16,For Sale,2,11/19/2018,2018,11,19,,
2804200,9522,https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_west_open_very_airy_flat_for_sale-2804200-9522-1.html,Flat,4100000,Low,Abul Hassan Isphani Road,Karachi,Sindh,"Abul Hassan Isphani Road, Karachi, Sindh",24.941817,67.098056,2,3.2 Marla,3.2,871.2,For Sale,2,6/7/2019,2019,6,7,,
2805158,7078,https://www.zameen.com/Property/nazimabad_nazimabad_block_1_triple_storey_house_available_for_sale-2805158-7078-1.html,House,40000000,Very High,Nazimabad,Karachi,Sindh,"Nazimabad, Karachi, Sindh",24.906134,67.023983,8,13.4 Marla,13.4,3648.16,For Sale,11,2/17/2019,2019,2,17,,
2860713,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_beautiful_residential_flat_available_for_sale-2860713-6655-1.html,Flat,28000000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,3,11.4 Marla,11.4,3103.66,For Sale,3,6/14/2019,2019,6,14,United Real Estate,FahadGhulam Sarwar Gondal
2860714,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_brand_new_luxury_flat-2860714-6655-1.html,Flat,32500000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,3,11.4 Marla,11.4,3103.66,For Sale,3,6/14/2019,2019,6,14,United Real Estate,Ghulam Sarwar Gondal
2860715,6655,https://www.zameen.com/Property/malir_cantonment_askari_5_1st_floor_4_bedroom_brand_new_beautiful_west_open_residential_flat-2860715-6655-1.html,Flat,40000000,Very High,Cantt,Karachi,Sindh,"Cantt, Karachi, Sindh",24.937425,67.182856,4,13.2 Marla,13.2,3593.71,For Sale,4,6/14/2019,2019,6,14,United Real Estate,Ghulam Sarwar Gondal
3011860,9582,https://www.zameen.com/Property/malir_falcon_complex_new_malir_350_sq_yards_west_open_bungalow_at_afohs_falcon_complex_falcon_new_malir-3011860-9582-1.html,House,59500000,Very High,Malir,Karachi,Sindh,"Malir, Karachi, Sindh",24.956491,67.219341,5,14 Marla,14,3811.51,For Sale,5,6/5/2019,2019,6,5,Vigilant Property Solutions,"Group Captain Rana Farooq (R), Kashif Khan"
3011866,9582,https://www.zameen.com/Property/malir_falcon_complex_new_malir_500_sq_yard_bungalow_for_sale_in_afohs_falcon_complex_new_malir-3011866-9582-1.html,House,71500000,Very High,Malir,Karachi,Sindh,"Malir, Karachi, Sindh",24.956491,67.219341,5,1 Kanal,20,5445.02,For Sale,5,6/5/2019,2019,6,5,Vigilant Property Solutions,"Group Captain Rana Farooq (R), Kashif Khan"
